reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing1_ch2_mean,bearing1_ch2_std,bearing1_ch2_max,bearing1_ch2_min,bearing1_ch2_rms,bearing1_ch2_peak_to_peak,bearing1_ch2_crest_factor,bearing1_ch2_kurtosis,bearing1_ch2_skewness,bearing1_ch2_shape_factor,bearing1_ch2_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing2_ch2_mean,bearing2_ch2_std,bearing2_ch2_max,bearing2_ch2_min,bearing2_ch2_rms,bearing2_ch2_peak_to_peak,bearing2_ch2_crest_factor,bearing2_ch2_kurtosis,bearing2_ch2_skewness,bearing2_ch2_shape_factor,bearing2_ch2_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing3_ch2_mean,bearing3_ch2_std,bearing3_ch2_max,bearing3_ch2_min,bearing3_ch2_rms,bearing3_ch2_peak_to_peak,bearing3_ch2_crest_factor,bearing3_ch2_kurtosis,bearing3_ch2_skewness,bearing3_ch2_shape_factor,bearing3_ch2_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor,bearing4_ch2_mean,bearing4_ch2_std,bearing4_ch2_max,bearing4_ch2_min,bearing4_ch2_rms,bearing4_ch2_peak_to_peak,bearing4_ch2_crest_factor,bearing4_ch2_kurtosis,bearing4_ch2_skewness,bearing4_ch2_shape_factor,bearing4_ch2_impulse_factor
347,2003.10.31.20.21.44,False,0.10371942177882354,-0.11669438476562502,0.09296852262426188,0.393,-0.615,0.14920028697950158,1.008,2.6340431909088333,0.9592626986600798,-0.04407228547975151,1.18382235095308,3.118239202773648,-0.1178087890625,0.084398887595986,0.63,-0.569,0.14492095434343683,1.1989999999999998,4.347197428102856,1.1042294476109467,0.04849548805364634,1.1643881489616503,5.061825166479532,-0.11665844726562499,0.09489168522960278,0.325,-0.725,0.15037827384346658,1.05,2.1612164556317666,0.3631525321366742,-0.04049998920037933,1.1900826473299175,2.572026200971234,-0.117014404296875,0.0809974460531047,0.251,-0.493,0.1423128844485914,0.744,1.7637194339256779,0.41272690692855374,-0.039362110179999625,1.1622154486745597,2.049821973235972,-0.11355498046874998,0.11292876498715045,0.457,-0.73,0.16014880440009924,1.187,2.8535960771725675,0.4490006495401935,0.030505742705741447,1.2113325107636448,3.456653700866734,-0.1145337890625,0.11787782311579226,0.398,-0.754,0.1643568374590216,1.1520000000000001,2.4215603448760183,0.43776650801374783,-0.0294713124969991,1.2158081304453596,2.9441527556643323,-0.11419946289062499,0.07966720703441685,0.349,-0.696,0.1392421674679473,1.045,2.5064246438158735,1.8729449025372773,-0.12169878960806038,1.1587403052248564,2.9042952567983074,-0.1138361328125,0.08400830503892821,0.532,-0.632,0.1414781271052835,1.1640000000000001,3.7602985767835517,2.190625083730482,0.11278118233445027,1.16442996558969,4.378604342371031
348,2003.10.31.20.31.44,False,0.09502595362377758,-0.11692490234375001,0.09252191529340914,0.374,-0.662,0.1491031106236763,1.036,2.5083313046630162,0.9285043769737156,-0.01637361493394708,1.1815557965795331,2.9637333927664895,-0.11697646484374999,0.08367122013517504,0.706,-0.53,0.14382060494327648,1.236,4.908893272131971,1.6698858330373687,0.18453192692458145,1.1624830150197305,5.706505051398044,-0.11672446289062499,0.09470041272929192,0.349,-0.793,0.15030890994283447,1.142,2.3218849776286166,0.4201769567984477,-0.08399703342254072,1.1919527620243582,2.767577212187295,-0.11643857421875001,0.07991714298258164,0.293,-0.579,0.14122567510404668,0.8719999999999999,2.0746935695944453,0.48697856410587015,-0.023382091145421963,1.1608099079680063,2.4083248515827425,-0.11450708007812498,0.111934826656508,0.408,-0.613,0.16012893806754802,1.021,2.547946704223388,0.3084701694885772,0.0071040670632995994,1.208455714012696,3.0790807537185696,-0.11436259765625001,0.11597510747651706,0.4,-0.698,0.16287734433270637,1.0979999999999999,2.4558357188273394,0.39673432189865343,-0.027138313090803112,1.2165975570997054,2.98776373616354,-0.114013232421875,0.07811783386321676,0.337,-0.627,0.13820786205844304,0.964,2.4383562192539747,1.4389033394593325,-0.0334871681932457,1.1544421352682601,2.8149411603002,-0.11388359374999998,0.08375006135943998,0.518,-0.635,0.14136316954258277,1.153,3.6643207822527146,1.9778733092838525,0.06794336076887589,1.163930988827559,4.265016511468777
349,2003.10.31.20.41.44,False,0.0689924216165928,-0.11871743164062501,0.09221936043112317,0.317,-0.61,0.15032710671622693,0.927,2.108734791246945,0.7817048246729255,-0.062037903145819515,1.1822493755232906,2.493050390095937,-0.1180662109375,0.08247491220641284,0.369,-0.544,0.14401993371958532,0.913,2.5621453257884643,0.6503222790768999,0.06455577469630742,1.1590913795303583,2.969760560225411,-0.11828632812499999,0.09402680826474348,0.327,-0.691,0.1511049175035346,1.018,2.1640592867690818,0.19510160074364036,-0.07887521751541163,1.1890308295522056,2.5731332089471954,-0.117231201171875,0.07933076900706623,0.227,-0.574,0.14155043426091324,0.8009999999999999,1.603668693672685,0.2812946930297384,-0.0370030872820509,1.1593089517235367,1.8591474721735337,-0.1143142578125,0.11297206025507937,0.571,-0.642,0.16071849905191374,1.213,3.5527957476479486,0.4524854541717449,-0.014862809086902039,1.2148877652452477,4.316248086232835,-0.11501108398437501,0.11537956520371542,0.5,-0.649,0.1629109987258668,1.149,3.069160485851288,0.4113538541101125,0.0003631230152256207,1.213992664524647,3.725938316072366,-0.11562768554687501,0.07900752785728629,0.337,-0.669,0.14004267607785448,1.006,2.406409313491341,1.8047184166480266,-0.04697259572713656,1.1535942124185394,2.7760198567536816,-0.11481005859375,0.08201742893327425,0.452,-0.601,0.14109645000185156,1.053,3.203482440515467,2.1127297657139534,0.10074966544403789,1.1578239352911253,3.709068645913636
350,2003.10.31.20.51.44,False,0.10948373963368663,-0.11665122070312499,0.09323955089471928,0.408,-0.62,0.14933559904650373,1.028,2.7321014051910493,1.035220310337034,-0.07197341930597206,1.185162291135171,3.2379835609898437,-0.11751796875000001,0.08333368230680512,0.464,-0.527,0.14406587238460572,0.9910000000000001,3.220748899928788,0.9988654323201449,0.07153283542885729,1.1596898760770529,3.7350698926337205,-0.116577880859375,0.09328372949490171,0.273,-0.642,0.1493059158042327,0.915,1.8284607045172467,0.15739468310584748,-0.03202987897031001,1.1874317385255806,2.171172273190622,-0.11674790039062499,0.07974589998819738,0.283,-0.505,0.14138416039481536,0.788,2.0016386503956474,0.24631504272516702,-0.00979406520199281,1.1597949713614133,2.321490441211518,-0.11333271484375,0.11354215533938924,0.427,-0.776,0.16042482754539195,1.203,2.661682774003176,0.5559611555234563,0.018697801549105286,1.2122150780752834,3.2265319916998974,-0.11393203125,0.11610310598813786,0.425,-0.779,0.16266664982363088,1.204,2.6127051885607804,0.4455937029561441,-0.012619027751384591,1.214694186739984,3.1736378042101743,-0.11416455078125001,0.0796554866650935,0.303,-0.718,0.139206828894769,1.021,2.1766173571057177,1.907338065506023,-0.09615271465282388,1.1567001425570282,2.517693607256286,-0.11474951171874999,0.08376694645336523,0.464,-0.635,0.14207164304607905,1.099,3.2659578650013064,2.396070039238671,0.11823255877510176,1.1604086635738542,3.7898458014146836
351,2003.10.31.21.01.44,False,0.09578860755592083,-0.115793408203125,0.09301140484455435,0.378,-0.647,0.14852351603181607,1.025,2.545051518434471,0.9797786054879309,-0.01589629862469995,1.1832402427861592,3.011407376575687,-0.11655629882812502,0.08426315245522181,0.574,-0.525,0.14382506616790802,1.099,3.9909594015405205,1.4272394741504675,0.1169294162721973,1.1672451719217818,4.658428092784016,-0.116939111328125,0.0939757373607226,0.405,-0.686,0.15002064848114452,1.0910000000000002,2.6996283784955297,0.28800125248062614,-0.10557917988234654,1.1929270100184464,3.2204596097196188,-0.11679931640625,0.08080955052816437,0.281,-0.659,0.14202909479937992,0.9400000000000001,1.9784678653125292,0.42388704460471605,-0.07930042897988092,1.1648255864627421,2.3045699915103564,-0.11396640625000001,0.11325322732870005,0.488,-0.701,0.16066933513868242,1.189,3.0372939526934664,0.4463352803772249,-0.02594647438772131,1.213640833867603,3.6861839654479263,-0.114357177734375,0.11636616429033052,0.493,-0.703,0.16315222429073906,1.196,3.0217179210592224,0.37408177077598337,0.045632911272275554,1.2134069676730594,3.6665735797558123,-0.11415292968749999,0.08004859029254156,0.288,-0.603,0.1394226242905451,0.891,2.065661878518597,1.9367490765117799,-0.07372894434364603,1.1562227566033159,2.388365271391156,-0.11397822265624999,0.0847390820445165,0.498,-0.608,0.1420272764845718,1.1059999999999999,3.5063687224481623,2.331288717508733,0.11813856452537559,1.1639800453167903,4.0813432244525885
352,2003.10.31.21.11.44,False,0.09003225963869044,-0.11779404296875,0.09226753815576895,0.435,-0.615,0.14962865753674995,1.05,2.907197104893898,0.8605250613188287,0.014340183069432315,1.180242159700633,3.431196589755402,-0.11742548828124999,0.08198924409471353,0.483,-0.549,0.14321655436894332,1.032,3.372515154607987,1.152757730565586,0.10072725047759436,1.157860115078782,3.9049007850193393,-0.117737841796875,0.09440778338724069,0.291,-0.737,0.15091397866028886,1.028,1.9282507994507803,0.20886674058414423,-0.08436891444278811,1.1898613047946105,2.294351012205756,-0.117900634765625,0.08072711640964157,0.247,-0.674,0.1428895622568462,0.921,1.7286077170284395,0.42573081157777226,-0.07285518304317773,1.1623077425746478,2.0091741333764412,-0.11475639648437501,0.11487427988375619,0.408,-0.691,0.16237342982424996,1.099,2.5127263767330144,0.37775312708340714,-0.014736422964344291,1.2144622866417274,3.0516114211921592,-0.1153072265625,0.11890596766771441,0.464,-0.659,0.16563328664411406,1.123,2.801369274262896,0.39624945666224676,-0.014106966196191069,1.21699346991947,3.409248113610989,-0.114948974609375,0.07989665678581387,0.337,-0.645,0.13998836569264203,0.982,2.407342912624011,1.8678147302210224,-0.00166819839156182,1.1535811303416446,2.7770653582647533,-0.11490107421875,0.08314097872046042,0.544,-0.586,0.14182622888316093,1.13,3.8356797912758247,2.4295573107575033,0.13666963655856904,1.1605499354825977,4.451497934297062
353,2003.10.31.21.21.44,False,0.1069475962454417,-0.116771044921875,0.09454331261613153,0.432,-0.613,0.15024618095837952,1.045,2.875281070336627,0.8662841237005248,-0.04183366284671572,1.1881612502621344,3.416297551386214,-0.11702558593750001,0.0845849600025977,0.586,-0.586,0.1443939168478238,1.172,4.058342711331691,1.233811682781739,0.09427833513093734,1.165025838944078,4.728074121991788,-0.11738925781250001,0.09597683254101173,0.286,-0.71,0.15163043966953008,0.996,1.8861648137624656,0.3573911073533891,-0.07086846392123262,1.1910144032952905,2.2464494601798757,-0.11658486328125002,0.0808153580397841,0.286,-0.579,0.14185609765324242,0.865,2.0161276443618767,0.32841301593294325,-0.05118561867065779,1.1636574859704052,2.3460820260335766,-0.113221435546875,0.11276477626070432,0.51,-0.698,0.15979670907882262,1.208,3.19155508858717,0.5967471922627361,-0.027518389825174256,1.2165559954597267,3.882705477860721,-0.113610302734375,0.11729350347869566,0.535,-0.654,0.16329441768077416,1.189,3.2762908101725605,0.4038368259467089,0.04651788055934114,1.2140086440690459,3.9774453640334655,-0.114123681640625,0.07821637584865875,0.276,-0.608,0.1383546752448553,0.884,1.9948729561292005,1.4675020740970446,-0.10125502468453428,1.1559428475094278,2.3059591253275378,-0.11380957031250001,0.08335077929095275,0.398,-0.591,0.14106725595660036,0.989,2.8213492727358753,1.9332079691085697,0.06688587005887438,1.1627922728338544,3.280643133302691
354,2003.10.31.21.31.44,False,0.10914791287957643,-0.11669970703124999,0.09245703848143698,0.352,-0.662,0.14888628407592655,1.014,2.3642204665440696,1.1419722124475085,-0.07244272192640007,1.1834358465343982,2.797903249218531,-0.11695380859375,0.08305979770779748,0.581,-0.549,0.1434472841842736,1.13,4.050268384681598,1.4530946526059294,0.1245893764237435,1.1646504107054911,4.717146737686889,-0.11626259765625,0.0929058331615388,0.278,-0.581,0.14882367234152888,0.859,1.8679823957174642,0.16547844118930133,-0.04753631256353167,1.1868572689606944,2.217028484647885,-0.11603818359375,0.07868417578252739,0.212,-0.503,0.14020006979424976,0.715,1.5121247821853443,0.4006203563643025,-0.07287001501253652,1.1602908182804401,1.7545045008639655,-0.11367866210937501,0.11160192455430899,0.447,-0.74,0.159304198887547,1.187,2.805952405030691,0.4783166616329879,-0.0296972072946855,1.2147608375361723,3.4085610936217194,-0.11329291992187498,0.11496221860978934,0.469,-0.713,0.1614050724485119,1.182,2.905732718837635,0.48956450456209355,-0.04629668928998408,1.2176987123175103,3.538306990067446,-0.11403056640625,0.07844280138503666,0.325,-0.564,0.1384060806614453,0.889,2.3481627284496374,1.2612856266098689,-0.06903810156985052,1.1547174560899998,2.7114644922807183,-0.11424443359375,0.08293258403309128,0.479,-0.576,0.14117224975738857,1.055,3.3930181096014618,2.0073090686976913,0.06620471370155019,1.1634001821354316,3.9474378866991584
355,2003.10.31.21.41.44,False,0.07553193581396705,-0.11742207031249999,0.09339203524539073,0.457,-0.623,0.15003337909861925,1.08,3.0459888509183473,1.113962725001353,-0.03252309800592351,1.1846774183863757,3.6085142083396304,-0.11702060546875,0.08407548961689672,0.679,-0.498,0.14409201941326852,1.177,4.712266527770484,1.2229281038490738,0.13024329766719028,1.1637637257984996,5.483964851313738,-0.11834243164062501,0.0953471221766466,0.278,-0.813,0.15197369783612022,1.091,1.8292639052566806,0.626834102530287,-0.1113716900030106,1.1909385106956603,2.178540830995719,-0.11765893554687498,0.08162645919709148,0.266,-0.513,0.1432009216278936,0.779,1.8575299444733937,0.45420883049131566,-0.017336256411815375,1.1610065833899479,2.1566044943775746,-0.11496108398437502,0.1115065729879997,0.398,-0.74,0.16015544527236852,1.138,2.4850856573945452,0.46933814683765096,-0.02108808186548554,1.2105587528739317,3.008342194200435,-0.11595810546875,0.11632821462691564,0.493,-0.798,0.16425144060916938,1.291,3.0014957444000534,0.6203710857039706,0.0009508052167865224,1.2138972462068893,3.643507418628922,-0.115428955078125,0.07926501134126945,0.356,-0.642,0.14002423252194376,0.998,2.5424170773027432,1.7451851740663171,-0.0001670433448560537,1.1512335449301252,2.926915824594125,-0.115433251953125,0.08322846261953142,0.559,-0.564,0.14230886355559297,1.123,3.928075778509936,1.7513851523081456,0.03614729975357858,1.1616536121124041,4.563063416757311
356,2003.10.31.21.51.44,False,0.11869939723498318,-0.11747373046875001,0.09249061551503066,0.391,-0.73,0.14951451872174068,1.121,2.6151306464603916,0.8418679659587327,-0.034889925289107664,1.182964907095821,3.093607782233452,-0.116742431640625,0.08334708476845261,0.474,-0.579,0.14344173689957057,1.053,3.3044775547570704,0.8868468941055845,0.05714794679330701,1.1630474028786335,3.843264037930948,-0.117267724609375,0.09461721531973798,0.298,-0.684,0.1506789191291266,0.982,1.977715275118375,0.4636730890283407,-0.07910028374082138,1.189586158340338,2.3526627164190725,-0.11665703125,0.08157913353723809,0.278,-0.723,0.14235174030811848,1.001,1.9529090364351898,0.7041860957523918,-0.0598551272824424,1.1633190566241325,2.2718562979385286,-0.11357045898437498,0.11237089865110327,0.408,-0.664,0.15976691778205562,1.072,2.553720167253705,0.419767064513044,-0.0013834031743483579,1.2125905595016928,3.0966169664209264,-0.11395009765625001,0.11687960656860155,0.417,-0.791,0.16323439339642856,1.208,2.5546086907510976,0.4700136006673321,-0.007709612324556081,1.215608610302643,3.105404320430996,-0.11419189453125,0.07954822260401313,0.337,-0.603,0.13916791475082807,0.94,2.421535169247729,1.3609475217371614,-0.04494929332238743,1.156759765388495,2.8011344542589924,-0.11432407226562499,0.08320818445074095,0.474,-0.62,0.14139871095234346,1.0939999999999999,3.352222922030423,1.8079028568093491,0.03059379272026116,1.1619407211333996,3.8950843194239417
357,2003.10.31.22.01.44,False,0.12147607109859054,-0.11740429687500001,0.09402138439591477,0.474,-0.664,0.15041206616637345,1.138,3.1513429213564566,0.9306836561872514,-0.026191705312345406,1.1840629074776476,3.73138826192043,-0.116210400390625,0.0833411453194639,0.564,-0.542,0.14300560710024407,1.1059999999999999,3.9439013017485895,1.2737839857344744,0.1363573370500993,1.1625092269889041,4.584821653616285,-0.11720170898437501,0.09511164228964032,0.303,-0.723,0.15093861364107802,1.026,2.0074386049451456,0.36685681937218195,-0.07926638280380222,1.1903506554039904,2.3895558590797266,-0.116802685546875,0.08041875013731073,0.278,-0.569,0.1418098823235157,0.847,1.960371135248453,0.4916874219053211,-0.096573805384188,1.1636582436004073,2.281202032048151,-0.113901416015625,0.11112760910686147,0.444,-0.649,0.15913163757145174,1.093,2.7901428451060806,0.3819648153083488,0.008734695078513705,1.2080796511166552,3.370714794881385,-0.114495751953125,0.11523283063168933,0.442,-0.669,0.16244347469413206,1.111,2.7209464758879993,0.45716174779259067,0.02508101299291308,1.211844791183029,3.297364813892691,-0.11391977539062499,0.07940333684362816,0.334,-0.603,0.13886182026371802,0.937,2.405268772695672,1.4092409052147827,-0.09941052729471142,1.1589677285925801,2.787628886145766,-0.113486572265625,0.08394004100403125,0.488,-0.63,0.14115641171537116,1.1179999999999999,3.457157872389154,2.0504436485543867,0.15967085958962024,1.162811580289247,4.020023208902242
358,2003.10.31.22.11.44,False,0.07352879758623276,-0.11785683593749999,0.09385456414624949,0.461,-0.728,0.15066158431491836,1.189,3.0598377290152543,1.1160166157189702,-0.04403188042297222,1.1847756917203824,3.625221361946172,-0.117243994140625,0.08399702252479677,0.566,-0.598,0.14422778496211514,1.164,3.9243478650710286,1.2299692166660758,0.11984787272925249,1.163312821996687,4.565244189412453,-0.11807099609375,0.09521171176494476,0.244,-0.715,0.15167738847890694,0.959,1.6086774861233317,0.33042995776015793,-0.1086880131009736,1.1905484854034543,1.9152085446067688,-0.11772529296875,0.08063925034499782,0.261,-0.564,0.14269524624450966,0.825,1.8290728448849236,0.4419904370695096,-0.0331126939029262,1.1601479018905838,2.1219950233982856,-0.115026318359375,0.11377645013873515,0.444,-0.784,0.16179040305742606,1.228,2.744291327603691,0.5625614349599863,-0.022955255632952587,1.2123286101810573,3.326982891125711,-0.114862255859375,0.11493794530394369,0.449,-0.662,0.16249328937465962,1.111,2.763191032244685,0.4340839088030193,0.011020610438311476,1.213239942468261,3.3524137289893563,-0.11506992187500001,0.08031112896199472,0.474,-0.671,0.14032449663358407,1.145,3.377884912266679,2.064764961023328,-0.09596325508454387,1.156527402823061,3.9066164646189856,-0.11444999999999998,0.08585338349203979,0.564,-0.569,0.1430720306594942,1.133,3.9420702802653143,2.6097737388027715,0.19632893301498927,1.1638201940311643,4.587860998462864
359,2003.10.31.22.21.44,False,0.03339481494340102,-0.11805078124999999,0.09302120557641494,0.5,-0.698,0.15029614645966477,1.198,3.326765268291066,1.1243227020697484,-0.03275058360329567,1.1813857305952224,3.930193016998852,-0.11676752929687499,0.08263465993047538,0.759,-0.488,0.14304944222163846,1.2469999999999999,5.305857808407374,1.6216482817562792,0.16933849559372668,1.1598298833338634,6.153892442911194,-0.11735683593749999,0.09442881284574883,0.293,-0.62,0.15063010202718033,0.913,1.9451623284908206,0.22395900966883797,-0.06870042698811782,1.188197192731418,2.3112364181197016,-0.116408447265625,0.07999882394723425,0.334,-0.647,0.14124708289991117,0.9810000000000001,2.3646506047609854,0.47826874018962284,-0.0003456088398281189,1.1602357009227693,2.7435520518523124,-0.11440087890624999,0.11170077232629157,0.457,-0.889,0.1598894106337643,1.346,2.858225558456678,0.6578106779926465,-0.03196643582832316,1.2116258330062994,3.4630999231849677,-0.11415292968749999,0.1151387259868967,0.498,-0.71,0.16213518303602398,1.208,3.0715110112118724,0.5210259838651812,-0.024375295537095,1.21514197280483,3.732321949655753,-0.11416796874999999,0.08045336205645183,0.425,-0.552,0.13966770763024466,0.9770000000000001,3.0429367475919493,1.5499741972899006,-0.0064456635405017405,1.157234612022822,3.521391726509558,-0.11381674804687499,0.08362708892880374,0.71,-0.574,0.14123647594963518,1.2839999999999998,5.027029988012342,2.343504912121161,0.08484593386063338,1.165059774017875,5.85679042181474
360,2003.10.31.22.31.44,False,0.10042378933525387,-0.116767236328125,0.09226039210805702,0.459,-0.674,0.14881722827562885,1.133,3.0843203123624394,1.2957771387574821,-0.07540495063473285,1.1859141507602113,3.657739103907772,-0.117318505859375,0.08299670120817705,0.544,-0.664,0.14370833040751543,1.2080000000000002,3.785445133607584,1.7150750339929859,0.12189304939892656,1.1606067216981306,4.393413066684439,-0.116520361328125,0.092785341541364,0.334,-0.635,0.1489500393050783,0.9690000000000001,2.2423626174136406,0.28755956181405073,-0.08777801708915618,1.1898986663868598,2.6681842880162394,-0.116812158203125,0.07945808470649775,0.269,-0.554,0.1412751483074673,0.8230000000000001,1.9040857732073013,0.45911548813658287,-0.09209840121615986,1.161122886774525,2.210877569652765,-0.114404931640625,0.11226476467613646,0.378,-0.757,0.160286823449354,1.135,2.358272451006786,0.4831777056428517,-0.025305828859447373,1.2116609095345254,2.857426542917097,-0.1140810546875,0.1172809767701859,0.427,-0.74,0.1636133079880156,1.167,2.6098121555691365,0.6595769994955409,-0.02132985459480966,1.2159525883058968,3.173407845556483,-0.11417636718749999,0.07993007410341663,0.315,-0.649,0.13937381235480537,0.964,2.260108944986747,1.839352797983616,-0.06969163769810356,1.1575334711970313,2.6161517523739697,-0.11387739257812499,0.08234324867398496,0.503,-0.83,0.1405292536896789,1.333,3.57932591822298,2.4631614409719864,0.06016713620916362,1.1585669854620029,4.146888839061614
